time,open,high,low,close,tick_volume,spread
1552960800,147.73,147.731,147.534,147.599,5610,36
1552964400,147.6,147.738,147.581,147.636,3491,36
1552968000,147.637,147.646,147.527,147.578,4106,36
1552971600,147.577,147.672,147.554,147.642,2942,36
1552975200,147.642,147.749,147.601,147.701,2733,38
1552978800,147.702,147.721,147.571,147.634,1980,36
1552982400,147.634,147.746,147.554,147.722,3096,37
1552986000,147.721,147.734,147.541,147.638,3860,36
1552989600,147.639,147.711,147.524,147.562,4895,36
1552993200,147.562,147.824,147.527,147.692,4943,36
1552996800,147.692,147.871,147.566,147.828,5471,36
1553000400,147.827,148.038,147.682,147.722,6159,36
1553004000,147.722,147.94,147.688,147.861,5458,36
1553007600,147.861,148.013,147.598,147.62,5989,36
1553011200,147.621,147.826,147.54,147.709,7084,36
1553014800,147.71,147.83,147.617,147.723,6564,36
1553018400,147.724,147.981,147.634,147.828,6639,36
1553022000,147.829,147.904,147.712,147.752,3271,36
1553025600,147.752,147.863,147.745,147.817,2293,36
1553029200,147.816,147.866,147.747,147.829,2066,37
1553032800,147.83,147.86,147.713,147.713,961,18
1553036400,147.73,147.809,147.617,147.748,3149,57
1553040000,147.748,147.84,147.744,147.753,1029,14
1553043600,147.753,147.852,147.751,147.845,1337,33
1553047200,147.846,147.996,147.832,147.937,4571,36
1553050800,147.94,148.068,147.921,147.951,4075,36
1553054400,147.951,148.007,147.917,147.999,2422,36
1553058000,148.001,148.01,147.906,147.933,1574,38
1553061600,147.934,147.988,147.911,147.912,2195,36
1553065200,147.913,147.95,147.823,147.847,2224,36
1553068800,147.847,147.894,147.772,147.797,2463,36
1553072400,147.797,147.913,147.591,147.717,5290,36
1553076000,147.717,147.759,147.456,147.537,7702,36
1553079600,147.537,147.658,147.407,147.5,6228,36
1553083200,147.5,147.683,147.445,147.64,6385,36
1553086800,147.64,147.771,147.38,147.447,5300,36
1553090400,147.448,147.478,146.543,146.567,8564,36
1553094000,146.567,146.992,146.554,146.875,8807,36
1553097600,146.877,147.173,146.719,146.976,8289,36
1553101200,146.976,147.293,146.877,146.972,8812,36
1553104800,146.97,147.268,146.76,146.99,6846,36
1553108400,146.99,147.024,146.75,146.913,4385,36
1553112000,146.913,147.084,146.493,146.516,15272,36
1553115600,146.515,146.556,145.863,146.001,9338,36
1553119200,146.001,146.213,145.957,146.008,3179,36
1553122800,146.022,146.023,145.871,145.936,4861,46
1553126400,145.936,146.095,145.868,146.087,5969,36
1553130000,146.085,146.176,146.036,146.106,2682,37
1553133600,146.106,146.32,146.088,146.269,3960,36
1553137200,146.269,146.38,146.253,146.294,3255,36
